event_second,pair_1,ask_1,pair_2,ask_2,pair_3,ask_3,ratio
2024-02-17 15:05:35,BTCUSDC,51667.07,USDCUSDT,0.999,BTCUSDT,51674.82,0.9988501736435657
2024-02-17 15:05:37,BTCUSDC,51667.08,USDCUSDT,0.999,BTCUSDT,51674.82,0.9988503669678966
2024-02-17 15:06:07,ADABTC,1.13e-05,BTCUSDT,51675.1,ADAUSDT,0.5846,0.9988515737256243
2024-02-17 14:43:20,LTCBTC,0.001355,BTCUSDT,51726.63,LTCUSDT,70.17,0.9988539781958101
2024-02-17 15:03:47,LTCBTC,0.001355,BTCUSDT,51675.1,LTCUSDT,70.1,0.998855356633381
2024-02-17 14:29:04,ETHBTC,0.05369,BTCUSDT,51700.65,ETHUSDT,2778.98,0.9988585374849765
2024-02-17 14:13:03,BTCUSDC,51701.22,USDCUSDT,0.9989,BTCUSDT,51703.35,0.9988588487593164
2024-02-17 14:29:05,ETHBTC,0.05369,BTCUSDT,51700.67,ETHUSDT,2778.98,0.9988589238857422
2024-02-17 14:11:15,BTCUSDC,51698.27,USDCUSDT,0.9989,BTCUSDT,51700.39,0.9988590396126605
2024-02-17 14:13:00,BTCUSDC,51701.18,USDCUSDT,0.9989,BTCUSDT,51703.3,0.9988590419180207
2024-02-17 14:11:42,BTCUSDC,51698.29,USDCUSDT,0.9989,BTCUSDT,51700.4,0.9988592328299201
2024-02-17 14:11:18,BTCUSDC,51698.32,USDCUSDT,0.9989,BTCUSDT,51700.39,0.9988600056595317
2024-02-17 14:12:57,BTCUSDC,51701.11,USDCUSDT,0.9989,BTCUSDT,51703.18,0.9988600078177009
2024-02-17 15:36:44,ETHBTC,0.05373,BTCUSDT,51571.35,ETHUSDT,2774.09,0.9988603958415191
2024-02-17 14:10:39,BTCUSDC,51697.98,USDCUSDT,0.9989,BTCUSDT,51700.02,0.9988605850055765
2024-02-17 14:11:22,BTCUSDC,51698.38,USDCUSDT,0.9989,BTCUSDT,51700.39,0.9988611649157773
2024-02-17 14:11:24,BTCUSDC,51698.42,USDCUSDT,0.9989,BTCUSDT,51700.39,0.9988619377532743
2024-02-17 14:10:45,BTCUSDC,51697.95,USDCUSDT,0.9989,BTCUSDT,51699.85,0.9988632898354638
2024-02-17 14:10:42,BTCUSDC,51697.96,USDCUSDT,0.9989,BTCUSDT,51699.85,0.998863483046856
2024-02-17 15:04:24,BTCUSDC,51668.04,USDCUSDT,0.999,BTCUSDT,51675.1,0.9988635137619474
2024-02-17 15:36:46,ETHBTC,0.05373,BTCUSDT,51571.35,ETHUSDT,2774.08,0.9988639965321836
2024-02-17 14:15:18,BTCUSDC,51707.17,USDCUSDT,0.999,BTCUSDT,51714.17,0.9988647759405207
2024-02-17 14:10:33,BTCUSDC,51698.03,USDCUSDT,0.9989,BTCUSDT,51699.85,0.9988648355266022
2024-02-17 14:10:36,BTCUSDC,51698.09,USDCUSDT,0.9989,BTCUSDT,51699.9,0.9988650287718158
2024-02-17 14:12:45,BTCUSDC,51701.11,USDCUSDT,0.9989,BTCUSDT,51702.88,0.9988658035877306
2024-02-17 14:12:42,BTCUSDC,51701.08,USDCUSDT,0.9989,BTCUSDT,51702.83,0.9988661899551727
2024-02-17 16:06:18,MATICBTC,1.79e-05,BTCUSDT,51623.06,MATICUSDT,0.9251,0.998867986163658
2024-02-17 14:12:36,BTCUSDC,51701.2,USDCUSDT,0.9989,BTCUSDT,51702.71,0.9988708266936105
2024-02-17 14:12:30,BTCUSDC,51701.1,USDCUSDT,0.9989,BTCUSDT,51702.59,0.9988712130282063
2024-02-17 14:12:33,BTCUSDC,51701.17,USDCUSDT,0.9989,BTCUSDT,51702.65,0.9988714062625416
2024-02-17 14:12:33,ADABTC,1.13e-05,BTCUSDT,51702.65,ADAUSDT,0.5849,0.998871507950077
2024-02-17 14:12:27,BTCUSDC,51701.06,USDCUSDT,0.9989,BTCUSDT,51702.53,0.9988715993975537
2024-02-17 14:10:15,BTCUSDC,51699.11,USDCUSDT,0.9989,BTCUSDT,51700.38,0.9988754624047251
2024-02-17 14:11:45,BTCUSDC,51699.29,USDCUSDT,0.9989,BTCUSDT,51700.4,0.9988785537636072
2024-02-17 14:11:49,BTCUSDC,51699.33,USDCUSDT,0.9989,BTCUSDT,51700.44,0.9988785537802
2024-02-17 16:28:47,LTCBTC,0.001349,BTCUSDT,51439.68,LTCUSDT,69.47,0.9988790603138045
2024-02-17 16:12:54,ETHBTC,0.05369,BTCUSDT,51571.77,ETHUSDT,2771.99,0.9988810678609953
2024-02-17 14:12:15,BTCUSDC,51700.01,USDCUSDT,0.9989,BTCUSDT,51700.96,0.9988816453118086
2024-02-17 14:10:57,BTCUSDC,51698.96,USDCUSDT,0.9989,BTCUSDT,51699.85,0.9988828041860857
2024-02-17 14:10:07,BTCUSDC,51699.07,USDCUSDT,0.9989,BTCUSDT,51699.85,0.998884929511401
2024-02-17 14:12:03,BTCUSDC,51700.0,USDCUSDT,0.9989,BTCUSDT,51700.72,0.9988860890138473
2024-02-17 15:39:12,LTCBTC,0.001356,BTCUSDT,51572.29,LTCUSDT,70.01,0.9988862339665762
2024-02-17 14:18:30,ADABTC,1.13e-05,BTCUSDC,51730.08,ADAUSDC,0.5852,0.9988891045796309
2024-02-17 15:41:51,ETHBTC,0.05377,BTCUSDT,51609.23,ETHUSDT,2778.11,0.9988907196259328
2024-02-17 16:02:02,SOLBTC,0.0021016,BTCUSDT,51674.82,SOLUSDT,108.72,0.9988944233995585
2024-02-17 15:42:02,ETHBTC,0.05377,BTCUSDT,51609.45,ETHUSDT,2778.11,0.9988949777006668
2024-02-17 16:20:37,MATICBTC,1.789e-05,BTCUSDT,51547.32,MATICUSDT,0.9232,0.9988968314558059
2024-02-17 16:03:33,MATICBTC,1.79e-05,BTCUSDT,51674.82,MATICUSDT,0.926,0.9988977084233261
2024-02-17 16:19:09,SOLBTC,0.0020944,BTCUSDT,51571.3,SOLUSDT,108.13,0.9988988321464906
2024-02-17 16:12:49,LTCBTC,0.001351,BTCUSDT,51571.67,LTCUSDT,69.75,0.9989007336200716
2024-02-17 15:04:25,BTCUSDC,51670.06,USDCUSDT,0.999,BTCUSDT,51675.1,0.9989025650651862
2024-02-17 14:12:09,BTCUSDC,51701.0,USDCUSDT,0.9989,BTCUSDT,51700.84,0.9989030913230812
2024-02-17 16:12:57,LTCBTC,0.001351,BTCUSDT,51571.83,LTCUSDT,69.75,0.9989038326881721
2024-02-17 14:10:09,BTCUSDC,51700.07,USDCUSDT,0.9989,BTCUSDT,51699.85,0.9989042506506306
2024-02-17 15:41:32,ETHBTC,0.05377,BTCUSDT,51609.01,ETHUSDT,2778.06,0.9989044396809286
2024-02-17 14:49:22,BTCUSDC,51714.74,USDCUSDT,0.999,BTCUSDT,51719.53,0.9989074776974964
2024-02-17 14:11:57,BTCUSDC,51701.0,USDCUSDT,0.9989,BTCUSDT,51700.6,0.9989077283435783
2024-02-17 14:49:21,BTCUSDC,51714.73,USDCUSDT,0.999,BTCUSDT,51719.5,0.9989078639584683
2024-02-17 14:49:20,BTCUSDC,51714.72,USDCUSDT,0.999,BTCUSDT,51719.48,0.9989080570802334
2024-02-17 14:49:19,BTCUSDC,51714.71,USDCUSDT,0.999,BTCUSDT,51719.45,0.998908443341915
2024-02-17 14:11:54,BTCUSDC,51701.0,USDCUSDT,0.9989,BTCUSDT,51700.54,0.9989088876054293
2024-02-17 14:49:17,BTCUSDC,51714.71,USDCUSDT,0.999,BTCUSDT,51719.39,0.9989096021820829
2024-02-17 14:11:10,BTCUSDC,51701.02,USDCUSDT,0.9989,BTCUSDT,51700.39,0.9989121721905773
2024-02-17 14:11:12,BTCUSDC,51701.06,USDCUSDT,0.9989,BTCUSDT,51700.39,0.9989129450280743
2024-02-17 14:36:17,LTCBTC,0.001356,BTCUSDT,51735.8,LTCUSDT,70.23,0.9989142076035882
2024-02-17 14:10:12,BTCUSDC,51701.1,USDCUSDT,0.9989,BTCUSDT,51700.33,0.9989148771390821
2024-02-17 14:15:30,BTCUSDC,51710.02,USDCUSDT,0.999,BTCUSDT,51714.42,0.9989150024306567
2024-02-17 16:16:02,ETHBTC,0.05363,BTCUSDT,51553.79,ETHUSDT,2767.83,0.998916030861722
2024-02-17 15:19:20,SOLUSDC,109.08,USDCUSDT,0.9991,SOLUSDT,109.1,0.9989168469294225
2024-02-17 16:03:06,LTCBTC,0.001352,BTCUSDT,51674.82,LTCUSDT,69.94,0.9989184535315985
2024-02-17 15:28:10,ETHBTC,0.05376,BTCUSDT,51623.07,ETHUSDT,2778.26,0.9989188352422018
2024-02-17 16:16:03,ETHBTC,0.05363,BTCUSDT,51553.79,ETHUSDT,2767.82,0.998919639897103
2024-02-17 15:05:30,ETHBTC,0.05371,BTCUSDT,51675.1,ETHUSDT,2778.47,0.9989201326629406
2024-02-17 15:28:06,ETHBTC,0.05376,BTCUSDT,51623.19,ETHUSDT,2778.26,0.9989211572710978
2024-02-17 16:29:46,ETHBTC,0.05363,BTCUSDT,51415.58,ETHUSDT,2760.39,0.9989231794782621
2024-02-17 14:34:35,ADABTC,1.131e-05,BTCUSDC,51730.4,ADAUSDC,0.5857,0.9989257708724603
2024-02-17 14:35:30,SOLUSDC,109.34,USDCUSDT,0.9992,SOLUSDT,109.37,0.9989259211849684
2024-02-17 16:28:39,LTCBTC,0.001348,BTCUSDT,51465.47,LTCUSDT,69.45,0.9989266171346292
2024-02-17 16:12:16,LTCBTC,0.001351,BTCUSDT,51573.03,LTCUSDT,69.75,0.9989270756989246
2024-02-17 15:07:09,BTCUSDC,51671.18,USDCUSDT,0.999,BTCUSDT,51674.82,0.9989296299435586
2024-02-17 15:07:10,BTCUSDC,51671.2,USDCUSDT,0.999,BTCUSDT,51674.82,0.9989300165922204
2024-02-17 15:07:11,BTCUSDC,51671.22,USDCUSDT,0.999,BTCUSDT,51674.82,0.9989304032408822
2024-02-17 15:07:12,BTCUSDC,51671.24,USDCUSDT,0.999,BTCUSDT,51674.82,0.9989307898895438
2024-02-17 15:07:13,BTCUSDC,51671.25,USDCUSDT,0.999,BTCUSDT,51674.82,0.9989309832138747
2024-02-17 16:19:46,LTCBTC,0.001351,BTCUSDT,51565.85,LTCUSDT,69.74,0.998931220963579
2024-02-17 15:07:14,BTCUSDC,51671.27,USDCUSDT,0.999,BTCUSDT,51674.82,0.9989313698625365
2024-02-17 15:07:16,BTCUSDC,51671.3,USDCUSDT,0.999,BTCUSDT,51674.82,0.9989319498355292
2024-02-17 15:07:17,BTCUSDC,51671.33,USDCUSDT,0.999,BTCUSDT,51674.82,0.9989325298085219
2024-02-17 15:07:18,BTCUSDC,51671.34,USDCUSDT,0.999,BTCUSDT,51674.82,0.9989327231328526
2024-02-17 15:07:19,BTCUSDC,51671.35,USDCUSDT,0.999,BTCUSDT,51674.82,0.9989329164571836
2024-02-17 15:07:20,BTCUSDC,51671.36,USDCUSDT,0.999,BTCUSDT,51674.82,0.9989331097815145
2024-02-17 15:07:21,BTCUSDC,51671.38,USDCUSDT,0.999,BTCUSDT,51674.82,0.9989334964301761
2024-02-17 15:07:22,BTCUSDC,51671.42,USDCUSDT,0.999,BTCUSDT,51674.82,0.9989342697274998
2024-02-17 15:07:34,BTCUSDC,51671.43,USDCUSDT,0.999,BTCUSDT,51674.82,0.9989344630518306
2024-02-17 15:08:12,BTCUSDC,51671.67,USDCUSDT,0.999,BTCUSDT,51675.06,0.9989344633562108
2024-02-17 15:07:23,BTCUSDC,51671.44,USDCUSDT,0.999,BTCUSDT,51674.82,0.9989346563761616
2024-02-17 15:07:24,BTCUSDC,51671.45,USDCUSDT,0.999,BTCUSDT,51674.82,0.9989348497004923
2024-02-17 15:07:36,BTCUSDC,51671.47,USDCUSDT,0.999,BTCUSDT,51674.82,0.9989352363491542
2024-02-17 15:07:51,BTCUSDC,51671.63,USDCUSDT,0.999,BTCUSDT,51674.98,0.9989352365496803
2024-02-17 15:07:29,BTCUSDC,51671.48,USDCUSDT,0.999,BTCUSDT,51674.82,0.9989354296734851
2024-02-17 15:07:50,BTCUSDC,51671.62,USDCUSDT,0.999,BTCUSDT,51674.96,0.9989354298484218
2024-02-17 15:07:30,BTCUSDC,51671.49,USDCUSDT,0.999,BTCUSDT,51674.82,0.9989356229978159
2024-02-17 15:07:38,BTCUSDC,51671.5,USDCUSDT,0.999,BTCUSDT,51674.82,0.9989358163221469
2024-02-17 15:08:11,BTCUSDC,51671.65,USDCUSDT,0.999,BTCUSDT,51674.97,0.9989358165084566
2024-02-17 15:07:31,BTCUSDC,51671.51,USDCUSDT,0.999,BTCUSDT,51674.82,0.9989360096464778
2024-02-17 15:07:49,BTCUSDC,51671.61,USDCUSDT,0.999,BTCUSDT,51674.92,0.9989360097703104
2024-02-17 15:07:39,BTCUSDC,51671.52,USDCUSDT,0.999,BTCUSDT,51674.82,0.9989362029708084
2024-02-17 15:07:32,BTCUSDC,51671.53,USDCUSDT,0.999,BTCUSDT,51674.82,0.9989363962951395
2024-02-17 15:07:33,BTCUSDC,51671.54,USDCUSDT,0.999,BTCUSDT,51674.82,0.9989365896194703
2024-02-17 15:07:48,BTCUSDC,51671.62,USDCUSDT,0.999,BTCUSDT,51674.9,0.9989365897176385
2024-02-17 15:07:47,BTCUSDC,51671.6,USDCUSDT,0.999,BTCUSDT,51674.87,0.9989367830049692
2024-02-17 15:07:41,BTCUSDC,51671.57,USDCUSDT,0.999,BTCUSDT,51674.82,0.998937169592463
2024-02-17 15:07:46,BTCUSDC,51671.63,USDCUSDT,0.999,BTCUSDT,51674.87,0.9989373629774008
2024-02-17 15:07:42,BTCUSDC,51671.59,USDCUSDT,0.999,BTCUSDT,51674.82,0.9989375562411248
2024-02-17 15:07:45,BTCUSDC,51671.6,USDCUSDT,0.999,BTCUSDT,51674.83,0.9989375562532087
2024-02-17 16:20:22,ADABTC,1.13e-05,BTCUSDC,51600.0,ADAUSDC,0.5837,0.9989378105191024
2024-02-17 15:07:43,BTCUSDC,51671.61,USDCUSDT,0.999,BTCUSDT,51674.82,0.9989379428897867
2024-02-17 15:07:44,BTCUSDC,51671.63,USDCUSDT,0.999,BTCUSDT,51674.83,0.9989381362260892
2024-02-17 16:22:00,SOLBTC,0.002079,BTCUSDT,51537.58,SOLUSDT,107.26,0.9989430246130897
2024-02-17 16:29:28,LTCBTC,0.001347,BTCUSDT,51423.05,LTCUSDT,69.34,0.998945029564465
2024-02-17 14:16:39,LTCBTC,0.001354,BTCUSDT,51710.62,LTCUSDT,70.09,0.9989467752889143
2024-02-17 14:56:24,ETHBTC,0.05371,BTCUSDT,51691.83,ETHUSDT,2779.28,0.9989523147361907
2024-02-17 16:06:48,MATICBTC,1.789e-05,BTCUSDT,51589.32,MATICUSDT,0.9239,0.9989532793592378
2024-02-17 16:26:54,SOLBTC,0.0020744,BTCUSDT,51512.99,SOLUSDT,106.97,0.9989580859680284
2024-02-17 16:28:28,SOLBTC,0.0020745,BTCUSDC,51553.9,SOLUSDC,107.06,0.998959140201756
2024-02-17 16:20:36,SOLBTC,0.0020833,BTCUSDT,51547.32,SOLUSDT,107.5,0.9989630861023256
2024-02-17 14:22:33,ADABTC,1.131e-05,BTCUSDC,51750.0,ADAUSDC,0.5859,0.998963133640553
2024-02-17 14:16:57,LTCBTC,0.001354,BTCUSDT,51711.5,LTCUSDT,70.09,0.9989637751462405
2024-02-17 16:29:33,ETHUSDC,2761.47,USDCUSDT,0.9988,ETHUSDT,2761.0,0.9989700239043824
2024-02-17 14:16:45,BTCUSDC,51730.4,USDCUSDT,0.9986,BTCUSDT,51711.23,0.9989701935150256
2024-02-17 16:20:22,LTCBTC,0.001351,BTCUSDT,51560.68,LTCUSDT,69.73,0.9989743106267029
2024-02-17 14:34:36,BTCUSDC,51730.26,USDCUSDT,0.999,BTCUSDT,51731.49,0.9989762471562293
2024-02-17 15:51:39,ADABTC,1.134e-05,BTCUSDC,51711.24,ADAUSDC,0.587,0.9989871577512777
2024-02-17 14:12:20,ADABTC,1.13e-05,BTCUSDT,51699.85,ADAUSDT,0.5848,0.9989882096443229
2024-02-17 15:57:13,LTCBTC,0.001353,BTCUSDT,51684.95,LTCUSDT,70.0,0.9989962478571428
2024-02-17 15:03:25,ADAUSDC,0.5853,USDCUSDT,0.999,ADAUSDT,0.5853,0.999
2024-02-17 14:10:51,BTCUSDC,51699.97,USDCUSDT,0.999,BTCUSDT,51699.85,0.9990023187688165
2024-02-17 15:05:44,BTCUSDC,51675.0,USDCUSDT,0.999,BTCUSDT,51674.82,0.9990034798379559
2024-02-17 15:05:47,BTCUSDC,51675.01,USDCUSDT,0.999,BTCUSDT,51674.82,0.9990036731622869
2024-02-17 15:06:47,BTCUSDC,51675.04,USDCUSDT,0.999,BTCUSDT,51674.82,0.9990042531352794
2024-02-17 15:06:48,BTCUSDC,51675.06,USDCUSDT,0.999,BTCUSDT,51674.82,0.9990046397839412
2024-02-17 15:06:49,BTCUSDC,51675.08,USDCUSDT,0.999,BTCUSDT,51674.82,0.999005026432603
2024-02-17 15:06:50,BTCUSDC,51675.1,USDCUSDT,0.999,BTCUSDT,51674.82,0.9990054130812647
2024-02-17 15:06:51,BTCUSDC,51675.11,USDCUSDT,0.999,BTCUSDT,51674.82,0.9990056064055957
2024-02-17 14:15:36,BTCUSDC,51720.01,USDCUSDT,0.9989,BTCUSDT,51714.54,0.9990056566103074
2024-02-17 15:07:06,BTCUSDC,51675.12,USDCUSDT,0.999,BTCUSDT,51674.82,0.9990057997299265
2024-02-17 14:15:39,BTCUSDC,51720.07,USDCUSDT,0.9989,BTCUSDT,51714.59,0.9990058496644758
2024-02-17 15:07:07,BTCUSDC,51675.16,USDCUSDT,0.999,BTCUSDT,51674.82,0.9990065730272502
2024-02-17 16:21:12,SOLUSDC,107.23,USDCUSDT,0.9991,SOLUSDT,107.24,0.9990068351361433
2024-02-17 15:07:08,BTCUSDC,51675.19,USDCUSDT,0.999,BTCUSDT,51674.82,0.9990071530002427
2024-02-17 14:38:24,ADABTC,1.131e-05,BTCUSDC,51770.0,ADAUSDC,0.5861,0.9990081897287154
2024-02-17 15:43:31,SOLBTC,0.0021016,BTCUSDC,51619.07,SOLUSDC,108.59,0.9990113040979832
2024-02-17 16:11:25,SOLBTC,0.0020987,BTCUSDT,51571.42,SOLUSDT,108.34,0.9990118068488091
2024-02-17 15:32:00,ETHBTC,0.05373,BTCUSDT,51600.01,ETHUSDT,2775.21,0.9990121602689527
2024-02-17 16:16:01,MATICBTC,1.789e-05,BTCUSDT,51553.79,MATICUSDT,0.9232,0.9990222087305026
2024-02-17 16:16:01,ETHBTC,0.05363,BTCUSDT,51553.79,ETHUSDT,2767.53,0.99902431326851
2024-02-17 16:16:14,AVAXBTC,0.0007637,BTCUSDT,51553.79,AVAXUSDT,39.41,0.9990263746003554
2024-02-17 14:34:35,BTCUSDC,51730.4,USDCUSDT,0.999,BTCUSDT,51729.01,0.9990268439314806
2024-02-17 16:27:36,MATICBTC,1.787e-05,BTCUSDT,51500.01,MATICUSDT,0.9212,0.9990286351498047
2024-02-17 16:17:11,ETHBTC,0.05363,BTCUSDT,51547.32,ETHUSDT,2767.17,0.9990288892984529
2024-02-17 16:17:09,ETHBTC,0.05363,BTCUSDT,51547.32,ETHUSDT,2767.16,0.9990324996024805
2024-02-17 15:09:14,AVAXBTC,0.0007681,BTCUSDT,51675.08,AVAXUSDT,39.73,0.9990342045809213
2024-02-17 16:29:29,ETHBTC,0.05359,BTCUSDC,51480.0,ETHUSDC,2761.47,0.99903790372519
2024-02-17 16:12:19,MATICBTC,1.789e-05,BTCUSDT,51571.37,MATICUSDT,0.9235,0.9990382342176504
2024-02-17 16:13:11,ETHBTC,0.05356,BTCUSDC,51600.48,ETHUSDC,2766.37,0.9990426836612601
2024-02-17 14:27:20,ETHBTC,0.05369,BTCUSDT,51704.17,ETHUSDT,2778.64,0.9990487746883367
2024-02-17 16:18:07,ETHBTC,0.05363,BTCUSDT,51576.14,ETHUSDT,2768.66,0.9990494998302428
2024-02-17 14:34:39,BTCUSDC,51730.27,USDCUSDT,0.9991,BTCUSDT,51732.84,0.9990503664016899
2024-02-17 16:06:27,MATICBTC,1.789e-05,BTCUSDT,51588.95,MATICUSDT,0.9238,0.9990542492963844
2024-02-17 14:34:37,BTCUSDC,51730.28,USDCUSDT,0.9991,BTCUSDT,51732.58,0.9990555806031711
2024-02-17 16:11:30,SOLBTC,0.0020988,BTCUSDT,51571.51,SOLUSDT,108.34,0.9990611518183496
2024-02-17 16:03:24,LTCBTC,0.001352,BTCUSDT,51674.82,LTCUSDT,69.93,0.9990612990132989
2024-02-17 16:12:01,MATICBTC,1.789e-05,BTCUSDT,51572.68,MATICUSDT,0.9235,0.9990636114780725
2024-02-17 16:28:10,SOLBTC,0.0020744,BTCUSDT,51484.85,SOLUSDT,106.9,0.9990661631431244
2024-02-17 16:28:11,SOLBTC,0.0020744,BTCUSDT,51484.86,SOLUSDT,106.9,0.999066357193639
2024-02-17 16:28:42,ETHUSDC,2761.47,USDCUSDT,0.9989,ETHUSDT,2761.0,0.9990700409272002
2024-02-17 14:16:42,BTCUSDC,51730.36,USDCUSDT,0.9987,BTCUSDT,51711.16,0.9990708104788211
2024-02-17 16:27:20,ETHBTC,0.05355,BTCUSDT,51512.98,ETHUSDT,2761.08,0.9990728551871009
2024-02-17 16:04:54,SOLBTC,0.0021016,BTCUSDT,51670.0,SOLUSDT,108.69,0.9990769344005888
2024-02-17 14:11:07,AVAXBTC,0.0007637,BTCUSDT,51700.39,AVAXUSDT,39.52,0.999078639752024
2024-02-17 16:06:30,ETHBTC,0.05376,BTCUSDT,51588.97,ETHUSDT,2775.97,0.999082492678235
2024-02-17 16:19:06,SOLBTC,0.0020944,BTCUSDT,51571.25,SOLUSDT,108.11,0.9990826565535104
2024-02-17 16:29:32,LTCBTC,0.001347,BTCUSDT,51423.05,LTCUSDT,69.33,0.9990891151016876
2024-02-17 15:08:14,BTCUSDC,51680.0,USDCUSDT,0.999,BTCUSDT,51675.07,0.9990953084340283
2024-02-17 16:07:06,ETHBTC,0.05376,BTCUSDT,51589.72,ETHUSDT,2775.97,0.9990970173308791
2024-02-17 16:22:13,SOLUSDC,107.24,USDCUSDT,0.9991,SOLUSDT,107.24,0.9990999999999999
2024-02-17 14:33:31,BTCUSDC,51730.2,USDCUSDT,0.9989,BTCUSDT,51719.79,0.9991010555147265
2024-02-17 16:27:18,ETHBTC,0.05355,BTCUSDT,51512.98,ETHUSDT,2761.0,0.9991018033321262
2024-02-17 16:28:16,SOLBTC,0.0020744,BTCUSDC,51563.79,SOLUSDC,107.06,0.999102615131702
2024-02-17 14:34:34,BTCUSDC,51730.39,USDCUSDT,0.999,BTCUSDT,51724.97,0.9991046801960446
2024-02-17 14:34:31,BTCUSDC,51730.35,USDCUSDT,0.999,BTCUSDT,51724.9,0.999105259749173
2024-02-17 14:34:30,BTCUSDC,51730.33,USDCUSDT,0.999,BTCUSDT,51724.87,0.9991054529474893
2024-02-17 14:34:29,BTCUSDC,51730.3,USDCUSDT,0.999,BTCUSDT,51724.81,0.9991060324822847
2024-02-17 16:24:55,MATICBTC,1.787e-05,BTCUSDT,51537.58,MATICUSDT,0.9218,0.9991066984161424
2024-02-17 14:34:28,BTCUSDC,51730.29,USDCUSDT,0.999,BTCUSDT,51724.74,0.9991071914522915
2024-02-17 14:34:25,BTCUSDC,51730.27,USDCUSDT,0.999,BTCUSDT,51724.65,0.9991085436054182
2024-02-17 14:34:24,BTCUSDC,51730.27,USDCUSDT,0.999,BTCUSDT,51724.64,0.9991087367645284
2024-02-17 16:25:47,ETHBTC,0.05354,BTCUSDT,51537.58,ETHUSDT,2761.78,0.9991100063002846
2024-02-17 14:34:23,BTCUSDC,51730.26,USDCUSDT,0.999,BTCUSDT,51724.55,0.9991102820614196
2024-02-17 16:26:02,ETHBTC,0.05354,BTCUSDT,51537.58,ETHUSDT,2761.77,0.9991136239440649
2024-02-17 16:25:46,ETHBTC,0.05354,BTCUSDT,51537.58,ETHUSDT,2761.76,0.9991172416140431
2024-02-17 16:21:14,SOLBTC,0.002079,BTCUSDT,51537.58,SOLUSDT,107.24,0.9991293250652742
2024-02-17 14:35:07,BTCUSDC,51730.31,USDCUSDT,0.9992,BTCUSDT,51733.5,0.9991383871572578
2024-02-17 14:35:06,BTCUSDC,51730.29,USDCUSDT,0.9992,BTCUSDT,51733.47,0.9991385802653484
2024-02-17 14:35:08,BTCUSDC,51730.34,USDCUSDT,0.9992,BTCUSDT,51733.52,0.9991385803247101
2024-02-17 15:04:22,LTCBTC,0.001355,BTCUSDT,51675.1,LTCUSDT,70.08,0.9991404180936074
2024-02-17 16:28:14,SOLBTC,0.0020744,BTCUSDC,51565.79,SOLUSDC,107.06,0.9991413672333271
2024-02-17 14:35:05,BTCUSDC,51730.52,USDCUSDT,0.9992,BTCUSDT,51733.45,0.999143408838962
2024-02-17 14:36:46,ETHBTC,0.05373,BTCUSDT,51757.42,ETHUSDT,2783.31,0.9991435293230003
2024-02-17 14:35:01,BTCUSDC,51730.44,USDCUSDT,0.9992,BTCUSDT,51733.35,0.9991437950181074
2024-02-17 14:35:04,BTCUSDC,51730.51,USDCUSDT,0.9992,BTCUSDT,51733.42,0.9991437950941578
2024-02-17 14:35:00,BTCUSDC,51730.43,USDCUSDT,0.9992,BTCUSDT,51733.33,0.9991439881407209
2024-02-17 14:35:02,BTCUSDC,51730.47,USDCUSDT,0.9992,BTCUSDT,51733.37,0.9991439881840289
2024-02-17 14:35:03,BTCUSDC,51730.49,USDCUSDT,0.9992,BTCUSDT,51733.39,0.999143988205683
2024-02-17 14:34:58,BTCUSDC,51730.38,USDCUSDT,0.9992,BTCUSDT,51733.27,0.999144181220325
2024-02-17 14:34:59,BTCUSDC,51730.41,USDCUSDT,0.9992,BTCUSDT,51733.3,0.9991441812526941
2024-02-17 14:34:53,BTCUSDC,51730.28,USDCUSDT,0.9992,BTCUSDT,51733.15,0.9991445673808766
2024-02-17 14:34:54,BTCUSDC,51730.3,USDCUSDT,0.9992,BTCUSDT,51733.17,0.999144567402307
2024-02-17 14:34:55,BTCUSDC,51730.32,USDCUSDT,0.9992,BTCUSDT,51733.19,0.999144567423737
2024-02-17 14:34:56,BTCUSDC,51730.34,USDCUSDT,0.9992,BTCUSDT,51733.21,0.9991445674451671
2024-02-17 16:27:09,SOLBTC,0.0020744,BTCUSDT,51512.98,SOLUSDT,106.95,0.9991447004394578
2024-02-17 14:34:52,BTCUSDC,51730.3,USDCUSDT,0.9992,BTCUSDT,51733.12,0.9991455330743632
2024-02-17 14:34:51,BTCUSDC,51730.29,USDCUSDT,0.9992,BTCUSDT,51733.09,0.9991459193332546
2024-02-17 14:34:50,BTCUSDC,51730.29,USDCUSDT,0.9992,BTCUSDT,51733.07,0.999146305602973
2024-02-17 14:34:48,BTCUSDC,51730.27,USDCUSDT,0.9992,BTCUSDT,51733.02,0.9991468849875766
2024-02-17 14:34:49,BTCUSDC,51730.29,USDCUSDT,0.9992,BTCUSDT,51733.04,0.9991468850081108
2024-02-17 14:34:47,BTCUSDC,51730.27,USDCUSDT,0.9992,BTCUSDT,51733.0,0.999147271258191
2024-02-17 14:34:46,BTCUSDC,51730.27,USDCUSDT,0.9992,BTCUSDT,51732.98,0.9991476575291042
2024-02-17 16:17:48,LTCBTC,0.001351,BTCUSDT,51547.45,LTCUSDT,69.7,0.9991478472022954
2024-02-17 14:34:45,BTCUSDC,51730.28,USDCUSDT,0.9992,BTCUSDT,51732.96,0.9991482369460398
2024-02-17 14:34:42,BTCUSDC,51730.32,USDCUSDT,0.9992,BTCUSDT,51732.9,0.9991501683454823
2024-02-17 14:34:40,BTCUSDC,51730.29,USDCUSDT,0.9992,BTCUSDT,51732.86,0.9991503614530493
